nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.44,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.28,0.28,0.51,0.28,0.59,0.46,0.6,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.13,0.48,0.13,2
0.43,0.13,0.44,0.28,0.38,0.28,0.34,0.46,0,0,0.5,0.28,0.55,0.44,0.52,0.33,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0,0,0.51,0.31,0.57,0.44,0.55,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.29,0.28,0.51,0.28,0.57,0.46,0.59,0.26,0,0,0,0,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.35,0.46,0.39,0.33,0.5,0.28,0.55,0.44,0.49,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.5,0.28,0.56,0.44,0.55,0.39,0.39,0.7,0.4,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0.29,0.26,0.51,0.28,0.57,0.46,0.59,0.26,0.39,0.7,0.4,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.43,0.28,0.37,0.28,0.35,0.46,0.4,0.31,0.5,0.28,0.55,0.44,0.48,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.5,0.28,0.56,0.44,0.52,0.26,0.39,0.72,0.4,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.28,0.28,0.51,0.28,0.59,0.46,0.6,0.26,0.39,0.72,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.43,0.28,0.37,0.28,0.35,0.46,0.42,0.28,0.49,0.28,0.55,0.44,0.49,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.51,0.31,0.57,0.44,0.54,0.26,0.39,0.7,0.4,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.27,0.31,0.51,0.28,0.59,0.46,0.61,0.28,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.51,0.28,0.56,0.44,0,0,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.33,0.48,0.34,0.41,0.5,0.28,0.56,0.44,0.52,0.28,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.5,0.27,0.31,0.51,0.28,0.59,0.46,0.6,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.51,0.28,0.57,0.46,0.57,0.26,0.4,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.43,0.28,0.37,0.28,0.34,0.46,0.4,0.28,0.49,0.28,0.55,0.44,0.49,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.11,2
0.43,0.13,0.44,0.31,0.37,0.28,0.31,0.48,0,0,0.51,0.28,0.59,0.44,0.59,0.24,0.4,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.31,0.48,0.27,0.28,0.51,0.28,0.6,0.44,0.61,0.24,0.39,0.67,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.48,0,0,0.51,0.28,0.56,0.44,0.55,0.39,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.15,0.46,0.13,2
0.44,0.13,0.44,0.28,0.37,0.28,0.34,0.46,0,0,0.5,0.28,0.55,0.44,0.5,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.48,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.29,0.46,0.31,0.24,0.51,0.28,0.6,0.41,0.59,0.22,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.28,0.46,0.27,0.24,0.51,0.28,0.61,0.41,0.6,0.2,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.39,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.29,0.46,0.27,0.24,0.51,0.28,0.61,0.41,0.6,0.2,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.39,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.29,0.46,0,0,0.51,0.28,0.6,0.41,0.6,0.2,0.39,0.72,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.29,0.46,0,0,0.51,0.28,0.6,0.41,0.6,0.22,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.44,0.32,0.22,0.51,0.28,0.59,0.41,0.56,0.22,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.44,0.11,0.43,0.28,0.37,0.28,0.35,0.44,0.42,0.28,0.5,0.28,0.54,0.41,0.48,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.15,0.46,0.11,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0,0,0.51,0.28,0.59,0.44,0.59,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.27,0.28,0.51,0.28,0.59,0.44,0.6,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.33,0.46,0,0,0.5,0.28,0.56,0.44,0.52,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.44,0.13,0.43,0.28,0.37,0.28,0.34,0.46,0.39,0.31,0.49,0.28,0.55,0.44,0.49,0.26,0.39,0.72,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.31,0.48,0.31,0.26,0.51,0.28,0.59,0.44,0.57,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.28,0.26,0.51,0.28,0.59,0.44,0.59,0.26,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.34,0.46,0,0,0.5,0.28,0.55,0.44,0.5,0.26,0.39,0.7,0.4,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.31,0.33,0.46,0,0,0.5,0.28,0.56,0.41,0.52,0.24,0.39,0.7,0.4,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.28,0.26,0.51,0.28,0.59,0.44,0.59,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0,0,0.5,0.28,0.56,0.44,0.55,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.43,0.28,0.37,0.28,0.35,0.46,0.42,0.26,0.5,0.26,0.54,0.41,0.46,0.24,0.39,0.72,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.45,0.11,2
0.43,0.13,0.44,0.31,0.37,0.28,0.31,0.48,0.27,0.26,0.51,0.28,0.59,0.44,0.6,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.35,0.46,0,0,0.5,0.28,0.55,0.44,0.51,0.35,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0,0,0.51,0.28,0.56,0.41,0,0,0,0,0,0,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.34,0.46,0,0,0.5,0.28,0.55,0.44,0.54,0.41,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0,0,0.51,0.31,0.56,0.41,0,0,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.48,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.26,0.28,0.51,0.28,0.59,0.44,0.61,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.48,0.94,0,0,0.42,0.11,0.44,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.35,0.46,0,0,0.5,0.28,0.54,0.44,0.5,0.35,0.39,0.72,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.48,0.26,0.28,0.51,0.28,0.59,0.44,0.61,0.24,0,0,0,0,0,0,0.49,0.72,0.48,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.34,0.46,0.35,0.39,0.5,0.28,0.54,0.44,0.54,0.41,0.39,0.7,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0.33,0.41,0.51,0.31,0.56,0.44,0.56,0.41,0,0,0,0,0,0,0.49,0.7,0.48,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.34,0.46,0.34,0.39,0.51,0.31,0.55,0.44,0.55,0.39,0,0,0,0,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0.34,0.39,0.5,0.28,0.55,0.41,0,0,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.48,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.46,0.27,0.26,0.51,0.31,0.59,0.44,0.61,0.24,0,0,0,0,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.43,0.31,0.37,0.28,0.35,0.44,0.4,0.33,0.49,0.31,0.54,0.44,0.5,0.33,0.39,0.72,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.11,2
0.43,0.13,0.44,0.31,0.37,0.28,0.32,0.46,0.28,0.26,0.51,0.28,0.59,0.44,0.6,0.24,0.39,0.7,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.09,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.28,0.37,0.28,0.35,0.44,0.4,0.33,0.5,0.28,0.54,0.44,0.5,0.33,0.39,0.72,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.45,0.11,0.39,0.15,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.31,0.46,0,0,0.51,0.28,0.57,0.44,0.57,0.24,0.39,0.72,0.39,0.94,0,0,0.49,0.72,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.44,0.31,0.37,0.28,0.33,0.46,0,0,0.51,0.31,0.57,0.46,0.59,0.24,0.39,0.72,0.39,0.94,0,0,0.49,0.7,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.4,0.13,0.46,0.13,2
0.43,0.13,0.43,0.28,0.37,0.28,0.37,0.44,0.42,0.28,0.5,0.31,0.56,0.41,0.54,0.24,0.39,0.7,0.4,0.94,0,0,0.49,0.67,0.49,0.94,0,0,0.42,0.11,0.44,0.11,0.39,0.15,0.46,0.13,2
0.43,0.11,0.4,0.28,0.34,0.26,0.35,0.44,0.39,0.26,0.46,0.31,0.52,0.44,0.56,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.09,0.43,0.09,0.38,0.13,0.45,0.11,2
0.39,0.11,0.37,0.26,0.32,0.26,0.37,0.41,0.45,0.26,0.42,0.26,0.49,0.46,0.48,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.09,0.4,0.09,0.34,0.11,0.42,0.11,2
0.4,0.11,0.37,0.28,0.32,0.26,0,0,0,0,0.43,0.31,0.5,0.46,0.52,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.09,0.4,0.09,0.34,0.13,0,0,2
0.38,0.13,0.37,0.26,0.33,0.26,0.38,0.44,0.46,0.24,0.4,0.26,0.5,0.46,0.49,0.26,0,0,0,0,0,0,0.44,0.72,0,0,0,0,0.37,0.09,0.39,0.09,0.33,0.13,0.4,0.13,2
0.42,0.11,0.38,0.28,0.33,0.26,0.34,0.44,0.38,0.26,0.43,0.31,0.51,0.48,0.54,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.09,0,0,0.34,0.13,0,0,2
0.39,0.13,0.38,0.26,0.33,0.26,0.38,0.44,0.46,0.26,0.42,0.26,0.5,0.46,0.49,0.26,0.37,0.7,0,0,0,0,0.44,0.72,0,0,0,0,0.38,0.11,0.4,0.11,0.34,0.13,0.42,0.13,2
0.4,0.11,0.38,0.28,0.33,0.28,0.34,0.46,0.38,0.26,0.44,0.31,0.5,0.48,0.54,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.09,0.4,0.09,0.34,0.13,0,0,2
0.39,0.13,0.38,0.26,0.33,0.26,0.37,0.44,0.42,0.33,0.43,0.28,0.5,0.48,0.51,0.28,0.37,0.72,0,0,0,0,0.44,0.72,0,0,0,0,0.38,0.09,0.4,0.09,0.34,0.13,0.42,0.13,2
0.39,0.13,0.38,0.26,0.33,0.26,0.35,0.44,0.43,0.28,0.42,0.26,0.5,0.48,0.51,0.28,0,0,0,0,0,0,0.44,0.72,0,0,0,0,0.37,0.09,0.4,0.09,0.34,0.13,0.42,0.13,2
0.38,0.11,0.38,0.26,0.33,0.26,0.37,0.44,0.42,0.33,0.42,0.26,0.49,0.48,0.51,0.28,0,0,0,0,0,0,0.43,0.74,0,0,0,0,0.37,0.09,0.39,0.09,0.34,0.13,0.42,0.13,2
0.38,0.11,0.38,0.26,0.33,0.26,0.35,0.44,0.42,0.33,0.42,0.26,0.5,0.48,0.51,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.09,0.39,0.09,0.33,0.13,0.4,0.13,2
0.39,0.11,0.38,0.28,0.32,0.26,0.34,0.46,0.37,0.24,0.43,0.31,0.49,0.48,0.52,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.09,0.39,0.09,0.34,0.13,0.42,0.11,2
0.38,0.13,0.37,0.26,0.32,0.26,0.37,0.44,0.45,0.26,0.42,0.28,0.49,0.48,0.48,0.28,0.35,0.72,0,0,0,0,0.43,0.72,0,0,0,0,0.37,0.09,0.39,0.09,0.33,0.13,0.4,0.13,2
0.39,0.11,0.38,0.28,0.32,0.26,0.34,0.46,0.37,0.24,0.43,0.28,0.49,0.48,0.52,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.09,0.39,0.09,0.34,0.13,0.42,0.11,2
0.38,0.13,0.37,0.26,0.33,0.26,0.35,0.44,0.45,0.28,0.42,0.26,0.49,0.48,0.48,0.28,0.35,0.7,0,0,0,0,0,0,0,0,0,0,0.37,0.09,0.39,0.09,0.34,0.13,0.4,0.13,2
0.39,0.11,0.38,0.28,0.32,0.26,0.31,0.46,0,0,0.44,0.31,0.5,0.48,0.52,0.28,0,0,0,0,0,0,0.35,0.72,0,0,0,0,0.37,0.09,0.4,0.09,0.34,0.13,0.42,0.11,2
0.39,0.11,0.39,0.26,0.32,0.26,0.31,0.46,0.39,0.28,0.46,0.28,0.49,0.46,0.44,0.28,0.35,0.7,0,0,0,0,0.44,0.67,0,0,0,0,0.37,0.09,0.4,0.09,0.34,0.13,0.43,0.13,2
0.43,0.11,0.43,0.28,0.37,0.26,0.33,0.46,0.34,0.24,0.49,0.28,0.55,0.44,0.55,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.09,0.44,0.09,0.39,0.13,0.45,0.11,2
0.46,0.13,0.48,0.28,0.4,0.28,0.38,0.46,0,0,0.54,0.28,0.57,0.44,0.51,0.28,0,0,0,0,0,0,0.52,0.67,0.52,0.94,0,0,0.45,0.11,0.48,0.09,0.43,0.13,0.5,0.11,2
0.46,0.13,0.48,0.28,0.4,0.28,0.37,0.48,0,0,0.55,0.28,0.59,0.46,0.56,0.31,0.43,0.7,0.43,0.94,0,0,0.52,0.67,0.51,0.94,0,0,0.45,0.11,0.49,0.09,0.44,0.13,0.51,0.13,2
0.45,0.11,0.46,0.28,0.39,0.28,0.37,0.48,0,0,0.54,0.28,0.56,0.46,0.55,0.35,0,0,0,0,0,0,0.51,0.67,0.51,0.94,0,0,0.44,0.09,0.48,0.09,0.43,0.13,0.5,0.13,2
0.45,0.13,0.46,0.28,0.39,0.28,0.35,0.48,0,0,0.52,0.28,0.56,0.46,0.51,0.28,0.42,0.7,0.42,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.44,0.09,0.46,0.09,0.42,0.13,0.49,0.11,2
0.44,0.11,0.45,0.28,0.38,0.28,0.34,0.48,0.32,0.26,0.52,0.28,0.57,0.44,0.56,0.24,0,0,0,0,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.09,0.46,0.09,0.42,0.13,0.49,0.13,2
0.44,0.13,0.45,0.28,0.38,0.28,0.34,0.48,0.35,0.41,0.52,0.28,0.56,0.46,0.5,0.26,0,0,0,0,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.09,0.4,0.13,0.48,0.11,2
0.44,0.11,0.45,0.28,0.38,0.28,0.34,0.48,0.32,0.26,0.51,0.28,0.57,0.44,0.56,0.24,0.4,0.7,0.42,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.09,0.45,0.09,0.4,0.13,0.48,0.13,2
0.44,0.13,0.45,0.28,0.38,0.28,0.35,0.46,0.43,0.28,0.51,0.28,0.55,0.44,0.46,0.26,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.09,0.4,0.13,0.48,0.13,2
0.44,0.13,0.45,0.31,0.38,0.28,0.34,0.48,0.29,0.26,0.52,0.28,0.57,0.46,0.59,0.24,0,0,0,0,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.09,0.45,0.09,0.4,0.13,0.48,0.13,2
0.44,0.13,0.45,0.28,0.38,0.28,0.35,0.46,0.42,0.31,0.51,0.28,0.55,0.46,0.48,0.28,0.4,0.7,0.42,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.09,0.4,0.13,0.48,0.13,2
0.44,0.13,0.45,0.28,0.38,0.28,0.33,0.46,0,0,0.52,0.28,0.57,0.46,0,0,0,0,0,0,0,0,0.5,0.72,0.5,0.94,0,0,0.43,0.11,0.45,0.09,0.4,0.13,0.48,0.13,2
0.44,0.13,0.45,0.31,0.38,0.28,0.33,0.39,0,0,0.51,0.28,0.57,0.44,0.55,0.26,0.4,0.7,0.42,0.94,0,0,0.5,0.72,0.5,0.94,0,0,0.43,0.11,0.45,0.11,0.4,0.13,0.48,0.13,2
0.44,0.15,0.45,0.28,0.39,0.26,0.34,0.35,0.39,0.2,0.51,0.28,0.57,0.44,0.54,0.28,0.4,0.7,0.42,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.13,0.45,0.13,0.42,0.13,0.48,0.13,2
0.44,0.13,0.45,0.28,0.39,0.26,0.35,0.33,0.38,0.11,0.51,0.28,0.56,0.46,0.56,0.41,0.4,0.67,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.11,0.42,0.13,0.48,0.13,2
0.44,0.13,0.44,0.26,0.38,0.26,0.35,0.37,0.43,0.26,0.5,0.26,0.56,0.41,0.51,0.22,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.11,0.42,0.13,0.49,0.09,2
0.45,0.13,0.45,0.28,0.39,0.28,0.35,0.35,0.38,0.13,0.52,0.31,0.57,0.46,0.56,0.35,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.46,0.11,0.42,0.13,0.48,0.13,2
0.45,0.13,0.44,0.26,0.38,0.26,0.35,0.39,0.43,0.26,0.5,0.26,0.56,0.41,0.51,0.24,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.44,0.11,0.46,0.11,0.42,0.13,0.48,0.11,2
0.45,0.13,0.45,0.28,0.39,0.26,0.34,0.33,0.38,0.13,0.51,0.28,0.56,0.44,0,0,0.4,0.7,0.4,0.94,0,0,0.5,0.67,0.5,0.94,0,0,0.44,0.11,0.46,0.11,0.42,0.13,0.48,0.13,2
0.45,0.13,0.45,0.28,0.39,0.26,0.35,0.37,0.38,0.24,0.51,0.28,0.56,0.41,0.54,0.31,0.4,0.67,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.44,0.11,0.46,0.11,0.42,0.13,0.49,0.13,2
0.44,0.13,0.44,0.28,0.38,0.26,0.34,0.39,0.42,0.26,0,0,0,0,0,0,0.39,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.45,0.11,0.42,0.13,0,0,2
0.45,0.13,0.45,0.28,0.39,0.28,0.35,0.37,0.39,0.17,0.51,0.28,0.57,0.44,0.55,0.35,0.4,0.67,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.46,0.11,0.42,0.13,0.48,0.13,2
0.44,0.13,0.44,0.28,0.38,0.26,0.35,0.39,0.43,0.26,0,0,0,0,0,0,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0,0,0,0,0.43,0.11,0.45,0.11,0.4,0.13,0.49,0.09,2
0.44,0.13,0.45,0.28,0.39,0.28,0.34,0.33,0.38,0.15,0.51,0.28,0.57,0.44,0.57,0.41,0.4,0.67,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.43,0.11,0.46,0.11,0.4,0.13,0.48,0.13,2
0.45,0.13,0.44,0.28,0.38,0.26,0.35,0.39,0.43,0.26,0.49,0.28,0.56,0.41,0.51,0.24,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.44,0.11,0.46,0.09,0.42,0.13,0.49,0.09,2
0.45,0.13,0.45,0.28,0.39,0.28,0.34,0.33,0.38,0.15,0.51,0.28,0.57,0.44,0.56,0.39,0.4,0.67,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.44,0.11,0.46,0.11,0.42,0.13,0.48,0.13,2
0.49,0.13,0.44,0.28,0.38,0.26,0.34,0.39,0.4,0.26,0,0,0,0,0,0,0.4,0.7,0.4,0.94,0,0,0.5,0.7,0.5,0.94,0,0,0.48,0.11,0,0,0.42,0.13,0,0,2
